Site_ID,Date,Date_Year,Date_Month,Date_Day,City_Town_Name,Latitude_Degrees,Longitude_Degrees,Distance_to_Shore,Exposure,Turbidity,Cyclone_Frequency,Depth_m,ClimSST,SSTA,SSTA_DHW,TSA,TSA_DHW,Windspeed,Percent_Bleaching
12991,2011-09-20,2011,9,20,Monroe County,24.8721,-80.5788,7242,Exposed,0.0511,61.88,7.9,300.44,0.8,1.32,0.02,1,3,0.1705
12994,2011-09-20,2011,9,20,Monroe County,24.8764,-80.584,6533,Exposed,0.111,60.12,6.2,300.44,0.8,1.32,0.02,1,3,0.1861
12999,2011-09-20,2011,9,20,Monroe County,24.8851,-80.5634,7459,Exposed,0.0653,61.88,7.2,300.59,0.79,1.29,0.14,0,3,0.1917
12996,2011-09-20,2011,9,20,Monroe County,24.8779,-80.5674,7709,Exposed,0.0653,61.88,11.2,300.59,0.79,1.29,0.14,0,3,0.28809999999999997
12138,2011-09-22,2011,9,22,Monroe County,24.4751,-81.8863,6741,Sheltered,0.1262,56.58,6.9,300.1,1.07,5.4,0,1.76,3,0.30760000000000004
12153,2011-09-22,2011,9,22,Monroe County,24.4786,-81.8951,6004,Sheltered,0.1262,56.58,4.8,300.1,1.07,5.4,0,1.76,3,0.3653
12122,2011-09-22,2011,9,22,Monroe County,24.4604,-81.9042,7633,Exposed,0.1262,56.58,11.4,300.1,1.07,5.4,0,1.76,3,0.4576
13823,2011-09-23,2011,9,23,Miami-Dade County,25.8745,-80.0995,2029,Exposed,0.0684,33.22,13,300.12,0.44,1.15,-0.31,0,2,0.0256
13822,2011-09-23,2011,9,23,Miami-Dade County,25.8728,-80.1067,1283,Exposed,0.0684,33.22,6.7,300.12,0.44,1.15,-0.31,0,2,0.1354
14171,2011-09-23,2011,9,23,Broward County,26.2987,-80.0694,753,Exposed,0.0439,52.57,11,300.22,0.34,2.6,-0.29,2.6,2,0.16670000000000001
12512,2011-09-23,2011,9,23,Monroe County,24.5801,-81.2876,7891,Exposed,0.0516,57.81,7.9,300.1,0.57,3.47,-0.53,3.21,2,0.1837
12496,2011-09-23,2011,9,23,Monroe County,24.5728,-81.3314,7152,Exposed,0.0641,57.81,5.9,300.14,0.6,3.6,-0.47,2.51,2,0.2763
12707,2011-09-27,2011,9,27,Monroe County,24.6335,-82.8733,394,Sheltered,0.0847,71.57,2.2,299.72,1,4.81,-0.08,3.5,3,0.4722
12739,2011-09-27,2011,9,27,Monroe County,24.6493,-82.8932,2846,Sheltered,0.082,71.57,5,299.72,1,4.81,-0.08,3.5,3,0.5556
13826,2011-09-28,2011,9,28,Miami-Dade County,25.8764,-80.1086,1138,Exposed,0.0487,33.22,6.8,299.78,0.32,1.15,-0.69,0,5,0.0513
13807,2011-09-28,2011,9,28,Miami-Dade County,25.8529,-80.1105,822,Exposed,0.0684,33.22,6,299.79,0.55,2.65,-0.47,1.28,6,0.0556
13815,2011-09-28,2011,9,28,Miami-Dade County,25.862,-80.1068,1225,Exposed,0.0684,33.22,6.9,299.79,0.55,2.65,-0.47,1.28,6,0.1505
12081,2011-09-28,2011,9,28,Monroe County,24.4504,-81.8909,9077,Exposed,0.0571,56.58,9.8,299.75,0.54,3.94,-0.77,3.6,7,0.1524
12085,2011-09-28,2011,9,28,Monroe County,24.4515,-81.8791,9408,Exposed,0.0571,56.58,7.6,299.75,0.54,3.94,-0.77,3.6,7,0.2803
13857,2011-09-28,2011,9,28,Miami-Dade County,25.9179,-80.1043,1674,Exposed,0.0548,51.35,10,299.84,-0.47,0,-1.49,0,5,0.2807
12791,2011-09-28,2011,9,28,Monroe County,24.6697,-82.9091,3854,Exposed,0.0738,47.43,4.8,299.24,1.59,1.23,0.09,0,7,0.3478
12025,2011-09-28,2011,9,28,Monroe County,24.4656,-81.8792,8002,Sheltered,0.1262,56.58,7.4,299.68,0.13,6.47,-1.26,1.76,7,0.44939999999999997
12769,2011-09-28,2011,9,28,Monroe County,24.6631,-82.912,3080,Exposed,0.082,71.57,3.7,299.24,1.59,1.23,0.09,0,7,0.48590000000000005
12697,2011-09-28,2011,9,28,Monroe County,24.6324,-82.9054,1240,Sheltered,0.082,71.57,4.4,299.24,0.65,5.82,-0.79,3.5,7,0.5115999999999999
12042,2011-09-29,2011,9,29,Monroe County,24.47,-81.8025,8214,Exposed,0.0938,53.15,12.5,299.72,0.55,3.09,-0.79,1.73,7,0.2481
12030,2011-09-29,2011,9,29,Monroe County,24.4663,-81.8318,9019,Exposed,0.0938,53.15,5.8,299.69,0.54,3.07,-0.8,1.72,7,0.3194
12528,2011-09-30,2011,9,30,Monroe County,24.5858,-81.5812,1102,Sheltered,0.2055,65.38,3.2,262.15,0.47,4.95,-1.2,2.98,7,0.022799999999999997
12406,2011-09-30,2011,9,30,Monroe County,24.5487,-81.533,6820,Sheltered,0.1646,58.42,5,299.56,0.07,5.05,-1.37,2.35,7,0.1434
